type, ringDim, setup, encryption, cMult, AddMany, total_time, value 
n25x8192-coef-inner, 2048, 16, 377, 318, 9, 720, 68
n25x8192-coef-inner, 2048, 17, 379, 318, 9, 723, 68
n25x8192-coef-inner, 2048, 22, 382, 330, 9, 743, 68
n25x8192-coef-inner, 2048, 16, 383, 326, 9, 734, 68
n25x8192-coef-inner, 2048, 16, 377, 318, 8, 719, 68
n25x8192-coef-inner, 2048, 16, 382, 320, 8, 726, 68
n50x8192-coef-inner, 2048, 16, 830, 673, 19, 1538, 134
n50x8192-coef-inner, 2048, 16, 763, 642, 23, 1444, 134
n50x8192-coef-inner, 2048, 16, 778, 650, 18, 1462, 134
n50x8192-coef-inner, 2048, 18, 758, 650, 18, 1444, 134
n50x8192-coef-inner, 2048, 16, 758, 651, 18, 1443, 134
n50x8192-coef-inner, 2048, 16, 766, 646, 19, 1447, 134
n50x8192-coef-inner, 2048, 16, 768, 647, 18, 1449, 134
n50x8192-coef-inner, 2048, 16, 762, 645, 19, 1442, 134
n50x8192-coef-inner, 2048, 21, 766, 659, 19, 1465, 134
n50x8192-coef-inner, 2048, 16, 760, 647, 18, 1441, 134
n50x8192-coef-inner, 2048, 16, 764, 649, 18, 1447, 134
n50x8192-coef-inner, 2048, 16, 768, 646, 19, 1449, 134
n50x8192-coef-inner, 2048, 16, 775, 653, 19, 1463, 134
n50x8192-coef-inner, 2048, 16, 785, 654, 19, 1474, 134
n50x8192-coef-inner, 2048, 16, 771, 646, 19, 1452, 134
n50x8192-coef-inner, 2048, 16, 776, 652, 19, 1463, 134
n50x8192-coef-inner, 2048, 21, 773, 676, 19, 1489, 134
n50x8192-coef-inner, 2048, 16, 766, 647, 19, 1448, 134
n50x8192-coef-inner, 2048, 16, 773, 655, 19, 1463, 134
n50x8192-coef-inner, 2048, 16, 766, 646, 18, 1446, 134
n50x8192-coef-inner, 2048, 20, 772, 647, 19, 1458, 134
n50x8192-coef-inner, 2048, 16, 763, 640, 18, 1437, 134
n50x8192-coef-inner, 2048, 16, 781, 649, 28, 1474, 134
n50x8192-coef-inner, 2048, 177, 969, 655, 18, 1819, 134
n50x8192-coef-inner, 2048, 17, 782, 645, 18, 1462, 134
n50x8192-coef-inner, 2048, 16, 773, 649, 18, 1456, 134
n50x8192-coef-inner, 2048, 20, 773, 655, 19, 1467, 134
n50x8192-coef-inner, 2048, 16, 768, 649, 18, 1451, 134
n50x8192-coef-inner, 2048, 16, 762, 652, 19, 1449, 134
n50x8192-coef-inner, 2048, 16, 766, 643, 19, 1444, 134
n50x8192-coef-inner, 2048, 16, 779, 646, 18, 1459, 134
n50x8192-coef-inner, 2048, 16, 771, 697, 24, 1508, 134
n50x8192-coef-inner, 2048, 16, 771, 671, 19, 1477, 134
n50x8192-coef-inner, 2048, 16, 856, 713, 18, 1603, 134
n50x8192-coef-inner, 2048, 16, 759, 639, 18, 1432, 134
n50x8192-coef-inner, 2048, 16, 835, 694, 18, 1563, 134
n50x8192-coef-inner, 2048, 16, 754, 637, 19, 1426, 134
n50x8192-coef-inner, 2048, 16, 768, 642, 19, 1445, 134
n50x8192-coef-inner, 2048, 23, 788, 675, 19, 1505, 134
n50x8192-coef-inner, 2048, 16, 758, 649, 18, 1441, 134
n50x8192-coef-inner, 2048, 16, 756, 644, 18, 1434, 134
n50x8192-coef-inner, 2048, 16, 760, 640, 18, 1434, 134
n50x8192-coef-inner, 2048, 16, 753, 641, 19, 1429, 134
n50x8192-coef-inner, 2048, 16, 761, 646, 19, 1442, 134
n50x8192-coef-inner, 2048, 16, 759, 635, 18, 1428, 134
n50x8192-coef-inner, 2048, 16, 766, 652, 19, 1453, 134
n50x8192-coef-inner, 2048, 16, 756, 638, 19, 1429, 134
n50x8192-coef-inner, 2048, 17, 762, 640, 19, 1438, 134
n50x8192-coef-inner, 2048, 16, 764, 647, 19, 1446, 134
n50x8192-coef-inner, 2048, 16, 765, 653, 20, 1454, 134
n50x8192-coef-inner, 2048, 16, 752, 641, 19, 1428, 134
n50x8192-coef-inner, 2048, 16, 763, 663, 18, 1460, 134
n50x8192-coef-inner, 2048, 16, 755, 643, 18, 1432, 134
n50x8192-coef-inner, 2048, 16, 772, 665, 25, 1478, 134
n50x8192-coef-inner, 2048, 16, 757, 639, 19, 1431, 134
n50x8192-coef-inner, 2048, 16, 783, 668, 19, 1486, 134
n50x8192-coef-inner, 2048, 16, 754, 655, 18, 1443, 134
n50x8192-coef-inner, 2048, 16, 762, 662, 19, 1459, 134
n50x8192-coef-inner, 2048, 16, 780, 677, 19, 1492, 134
n50x8192-coef-inner, 2048, 17, 773, 645, 20, 1455, 134
n50x8192-coef-inner, 2048, 17, 758, 661, 19, 1455, 134
n50x8192-coef-inner, 2048, 16, 768, 643, 19, 1446, 134
n50x8192-coef-inner, 2048, 16, 759, 644, 19, 1438, 134
n50x8192-coef-inner, 2048, 16, 758, 638, 19, 1431, 134
n50x8192-coef-inner, 2048, 16, 759, 645, 19, 1439, 134
n50x8192-coef-inner, 2048, 22, 761, 645, 19, 1447, 134
n50x8192-coef-inner, 2048, 19, 777, 649, 19, 1464, 134
n50x8192-coef-inner, 2048, 16, 767, 636, 19, 1438, 134
n50x8192-coef-inner, 2048, 16, 760, 648, 19, 1443, 134
n50x8192-coef-inner, 2048, 17, 763, 640, 18, 1438, 134
n50x8192-coef-inner, 2048, 16, 756, 642, 18, 1432, 134
n50x8192-coef-inner, 2048, 16, 760, 644, 19, 1439, 134
n50x8192-coef-inner, 2048, 16, 763, 646, 23, 1448, 134
n50x8192-coef-inner, 2048, 16, 758, 640, 19, 1433, 134
n50x8192-coef-inner, 2048, 16, 764, 639, 19, 1438, 134
n50x8192-coef-inner, 2048, 23, 753, 716, 23, 1515, 134
n50x8192-coef-inner, 2048, 16, 758, 637, 19, 1430, 134
n50x8192-coef-inner, 2048, 17, 762, 637, 19, 1435, 134
n50x8192-coef-inner, 2048, 16, 757, 641, 19, 1433, 134
n50x8192-coef-inner, 2048, 16, 755, 638, 18, 1427, 134
n50x8192-coef-inner, 2048, 16, 760, 637, 18, 1431, 134
n50x8192-coef-inner, 2048, 19, 765, 642, 19, 1445, 134
n50x8192-coef-inner, 2048, 16, 754, 647, 18, 1435, 134
n50x8192-coef-inner, 2048, 16, 753, 637, 18, 1424, 134
n50x8192-coef-inner, 2048, 16, 758, 634, 18, 1426, 134
n50x8192-coef-inner, 2048, 20, 750, 667, 19, 1456, 134
n50x8192-coef-inner, 2048, 16, 777, 638, 18, 1449, 134
n50x8192-coef-inner, 2048, 18, 772, 653, 19, 1462, 134
n50x8192-coef-inner, 2048, 25, 760, 653, 19, 1457, 134
n50x8192-coef-inner, 2048, 16, 756, 643, 19, 1434, 134
n50x8192-coef-inner, 2048, 16, 776, 638, 18, 1448, 134
n50x8192-coef-inner, 2048, 16, 767, 652, 18, 1453, 134
n50x8192-coef-inner, 2048, 16, 756, 641, 19, 1432, 134
n50x8192-coef-inner, 2048, 19, 775, 644, 18, 1456, 134
n50x8192-coef-inner, 2048, 16, 765, 645, 19, 1445, 134
n50x8192-coef-inner, 2048, 16, 755, 645, 18, 1434, 134
n50x8192-coef-inner, 2048, 16, 756, 641, 18, 1431, 134
n50x8192-coef-inner, 2048, 16, 773, 647, 19, 1455, 134
n50x8192-coef-inner, 2048, 18, 765, 656, 19, 1458, 134
n50x8192-coef-inner, 2048, 16, 763, 649, 19, 1447, 134
n100x8192-coef-inner, 2048, 24, 1559, 1366, 49, 2998, 268
n100x8192-coef-inner, 2048, 16, 1526, 1299, 39, 2880, 268
n100x8192-coef-inner, 2048, 16, 1554, 1299, 39, 2908, 268
n100x8192-coef-inner, 2048, 16, 1556, 1309, 39, 2920, 268
n100x8192-coef-inner, 2048, 17, 1523, 1295, 40, 2875, 268
n100x8192-coef-inner, 2048, 22, 1541, 1305, 39, 2907, 268
n100x8192-coef-inner, 2048, 16, 1550, 1350, 40, 2956, 268
n100x8192-coef-inner, 2048, 16, 1546, 1300, 38, 2900, 268
n100x8192-coef-inner, 2048, 16, 1527, 1298, 40, 2881, 268
n100x8192-coef-inner, 2048, 16, 1542, 1303, 39, 2900, 268
n100x8192-coef-inner, 2048, 24, 1565, 1363, 39, 2991, 268
n100x8192-coef-inner, 2048, 19, 1533, 1299, 39, 2890, 268
n100x8192-coef-inner, 2048, 20, 1549, 1294, 39, 2902, 268
n100x8192-coef-inner, 2048, 29, 1547, 1351, 39, 2966, 268
n100x8192-coef-inner, 2048, 16, 1555, 1475, 49, 3095, 268
n100x8192-coef-inner, 2048, 16, 1540, 1310, 38, 2904, 268
n100x8192-coef-inner, 2048, 16, 1541, 1309, 39, 2905, 268
n100x8192-coef-inner, 2048, 16, 1528, 1290, 39, 2873, 268
n100x8192-coef-inner, 2048, 16, 1524, 1301, 40, 2881, 268
n100x8192-coef-inner, 2048, 16, 1543, 1320, 39, 2918, 268
n100x8192-coef-inner, 2048, 18, 1535, 1309, 39, 2901, 268
n100x8192-coef-inner, 2048, 16, 1525, 1301, 39, 2881, 268
n100x8192-coef-inner, 2048, 19, 1551, 1354, 39, 2963, 268
n100x8192-coef-inner, 2048, 16, 1523, 1299, 40, 2878, 268
n100x8192-coef-inner, 2048, 16, 1563, 1297, 43, 2919, 268
n100x8192-coef-inner, 2048, 17, 1520, 1294, 39, 2870, 268
n100x8192-coef-inner, 2048, 16, 1516, 1282, 39, 2853, 268
n100x8192-coef-inner, 2048, 19, 1520, 1296, 40, 2875, 268
n100x8192-coef-inner, 2048, 16, 1529, 1286, 39, 2870, 268
n100x8192-coef-inner, 2048, 17, 1539, 1299, 39, 2894, 268
n100x8192-coef-inner, 2048, 16, 1549, 1292, 39, 2896, 268
n100x8192-coef-inner, 2048, 16, 1522, 1294, 39, 2871, 268
n100x8192-coef-inner, 2048, 16, 1533, 1283, 40, 2872, 268
n100x8192-coef-inner, 2048, 16, 1537, 1298, 44, 2895, 268
n100x8192-coef-inner, 2048, 18, 1521, 1299, 40, 2878, 268
n100x8192-coef-inner, 2048, 16, 1547, 1350, 40, 2953, 268
n100x8192-coef-inner, 2048, 41, 1523, 1363, 40, 2967, 268
n100x8192-coef-inner, 2048, 17, 1542, 1304, 40, 2903, 268
n100x8192-coef-inner, 2048, 16, 1531, 1293, 40, 2880, 268
n100x8192-coef-inner, 2048, 18, 1527, 1298, 40, 2883, 268
n100x8192-coef-inner, 2048, 17, 1533, 1302, 39, 2891, 268
n100x8192-coef-inner, 2048, 16, 1528, 1286, 39, 2869, 268
n100x8192-coef-inner, 2048, 20, 1563, 1308, 39, 2930, 268
n100x8192-coef-inner, 2048, 16, 1523, 1282, 39, 2860, 268
n100x8192-coef-inner, 2048, 17, 1518, 1302, 39, 2876, 268
n100x8192-coef-inner, 2048, 16, 1516, 1291, 39, 2862, 268
n100x8192-coef-inner, 2048, 16, 1520, 1303, 39, 2878, 268
n100x8192-coef-inner, 2048, 16, 1527, 1291, 40, 2874, 268
n100x8192-coef-inner, 2048, 16, 1518, 1289, 48, 2871, 268
n100x8192-coef-inner, 2048, 16, 1522, 1304, 39, 2881, 268
n100x8192-coef-inner, 2048, 16, 1513, 1287, 40, 2856, 268
n100x8192-coef-inner, 2048, 16, 1527, 1286, 39, 2868, 268
n100x8192-coef-inner, 2048, 16, 1536, 1280, 38, 2870, 268
n100x8192-coef-inner, 2048, 16, 1508, 1293, 39, 2856, 268
n100x8192-coef-inner, 2048, 16, 1520, 1287, 44, 2867, 268
n100x8192-coef-inner, 2048, 18, 1553, 1282, 40, 2893, 268
n100x8192-coef-inner, 2048, 16, 1517, 1277, 38, 2848, 268
n100x8192-coef-inner, 2048, 16, 1535, 1295, 40, 2886, 268
n100x8192-coef-inner, 2048, 16, 1519, 1285, 39, 2859, 268
n100x8192-coef-inner, 2048, 16, 1522, 1290, 39, 2867, 268
n100x8192-coef-inner, 2048, 16, 1537, 1284, 39, 2876, 268
n100x8192-coef-inner, 2048, 16, 1527, 1342, 39, 2924, 268
n100x8192-coef-inner, 2048, 17, 1519, 1333, 40, 2909, 268
n100x8192-coef-inner, 2048, 16, 1528, 1293, 40, 2877, 268
n100x8192-coef-inner, 2048, 21, 1525, 1335, 39, 2920, 268
n100x8192-coef-inner, 2048, 18, 1559, 1293, 39, 2909, 268
n100x8192-coef-inner, 2048, 16, 1514, 1286, 38, 2854, 268
n100x8192-coef-inner, 2048, 16, 1518, 1307, 38, 2879, 268
n100x8192-coef-inner, 2048, 16, 1512, 1292, 40, 2860, 268
n100x8192-coef-inner, 2048, 16, 1526, 1301, 39, 2882, 268
n100x8192-coef-inner, 2048, 17, 1537, 1295, 39, 2888, 268
n100x8192-coef-inner, 2048, 16, 1543, 1292, 39, 2890, 268
n100x8192-coef-inner, 2048, 16, 1552, 1299, 40, 2907, 268
n100x8192-coef-inner, 2048, 16, 1545, 1297, 39, 2897, 268
n100x8192-coef-inner, 2048, 16, 1542, 1293, 40, 2891, 268
n100x8192-coef-inner, 2048, 19, 1540, 1313, 38, 2910, 268
n100x8192-coef-inner, 2048, 18, 1533, 1307, 40, 2898, 268
n100x8192-coef-inner, 2048, 16, 1556, 1334, 47, 2953, 268
n100x8192-coef-inner, 2048, 17, 1547, 1299, 40, 2903, 268
n100x8192-coef-inner, 2048, 17, 1550, 1303, 39, 2909, 268
n100x8192-coef-inner, 2048, 32, 1530, 1310, 39, 2911, 268
n100x8192-coef-inner, 2048, 16, 1551, 1298, 40, 2905, 268
n100x8192-coef-inner, 2048, 17, 1523, 1308, 40, 2888, 268
n100x8192-coef-inner, 2048, 16, 1530, 1285, 39, 2870, 268
n100x8192-coef-inner, 2048, 16, 1527, 1303, 40, 2886, 268
n100x8192-coef-inner, 2048, 20, 1527, 1328, 39, 2914, 268
n100x8192-coef-inner, 2048, 16, 1527, 1289, 39, 2871, 268
n100x8192-coef-inner, 2048, 20, 1523, 1293, 39, 2875, 268
n100x8192-coef-inner, 2048, 16, 1537, 1294, 39, 2886, 268
n100x8192-coef-inner, 2048, 18, 1530, 1301, 39, 2888, 268
n100x8192-coef-inner, 2048, 20, 1538, 1297, 39, 2894, 268
n100x8192-coef-inner, 2048, 16, 1522, 1295, 39, 2872, 268
n100x8192-coef-inner, 2048, 17, 1534, 1279, 44, 2874, 268
n100x8192-coef-inner, 2048, 16, 1522, 1276, 38, 2852, 268
n100x8192-coef-inner, 2048, 16, 1516, 1293, 39, 2864, 268
n100x8192-coef-inner, 2048, 18, 1513, 1347, 39, 2917, 268
n100x8192-coef-inner, 2048, 16, 1524, 1312, 39, 2891, 268
n100x8192-coef-inner, 2048, 16, 1524, 1315, 40, 2895, 268
n100x8192-coef-inner, 2048, 17, 1532, 1294, 39, 2882, 268
n100x8192-coef-inner, 2048, 16, 1517, 1293, 40, 2866, 268
n250x8192-coef-inner, 2048, 17, 389, 338, 9, 753, 68
n250x8192-coef-inner, 2048, 16, 389, 339, 9, 753, 68
n250x8192-coef-inner, 2048, 16, 389, 322, 9, 736, 68
n250x8192-coef-inner, 2048, 16, 391, 329, 9, 745, 68
n250x8192-coef-inner, 2048, 16, 380, 326, 8, 730, 68
n250x8192-coef-inner, 2048, 17, 396, 323, 8, 744, 68
n250x8192-coef-inner, 2048, 18, 389, 326, 9, 742, 68
n250x8192-coef-inner, 2048, 21, 391, 324, 9, 745, 68
n250x8192-coef-inner, 2048, 19, 382, 333, 9, 743, 68
n250x8192-coef-inner, 2048, 21, 389, 336, 9, 755, 68
n250x8192-coef-inner, 2048, 16, 391, 337, 9, 753, 68
n250x8192-coef-inner, 2048, 16, 383, 331, 9, 739, 68
n250x8192-coef-inner, 2048, 16, 389, 334, 9, 748, 68
n250x8192-coef-inner, 2048, 16, 390, 320, 9, 735, 68
n250x8192-coef-inner, 2048, 17, 390, 335, 9, 751, 68
n250x8192-coef-inner, 2048, 16, 378, 328, 9, 731, 68
n250x8192-coef-inner, 2048, 25, 389, 321, 9, 744, 68
n250x8192-coef-inner, 2048, 16, 389, 324, 9, 738, 68
n250x8192-coef-inner, 2048, 16, 389, 336, 9, 750, 68
n250x8192-coef-inner, 2048, 21, 386, 331, 9, 747, 68
n250x8192-coef-inner, 2048, 16, 388, 325, 9, 738, 68
n250x8192-coef-inner, 2048, 16, 392, 325, 13, 746, 68
n250x8192-coef-inner, 2048, 16, 383, 331, 8, 738, 68
n250x8192-coef-inner, 2048, 18, 386, 332, 9, 745, 68
n250x8192-coef-inner, 2048, 16, 388, 323, 9, 736, 68
n250x8192-coef-inner, 2048, 16, 391, 333, 9, 749, 68
n250x8192-coef-inner, 2048, 16, 381, 332, 9, 738, 68
n250x8192-coef-inner, 2048, 20, 393, 332, 9, 754, 68
n250x8192-coef-inner, 2048, 20, 391, 322, 11, 744, 68
n250x8192-coef-inner, 2048, 16, 384, 332, 9, 741, 68
n250x8192-coef-inner, 2048, 16, 381, 328, 9, 734, 68
n250x8192-coef-inner, 2048, 16, 388, 320, 9, 733, 68
n250x8192-coef-inner, 2048, 16, 388, 330, 9, 743, 68
n250x8192-coef-inner, 2048, 16, 381, 328, 9, 734, 68
n250x8192-coef-inner, 2048, 16, 393, 320, 9, 738, 68
n250x8192-coef-inner, 2048, 16, 389, 316, 8, 729, 68
n250x8192-coef-inner, 2048, 16, 391, 338, 9, 754, 68
n250x8192-coef-inner, 2048, 16, 383, 340, 8, 747, 68
n250x8192-coef-inner, 2048, 18, 386, 319, 8, 731, 68
n250x8192-coef-inner, 2048, 16, 384, 322, 9, 731, 68
n250x8192-coef-inner, 2048, 23, 382, 329, 9, 743, 68
n250x8192-coef-inner, 2048, 20, 380, 343, 8, 751, 68
n250x8192-coef-inner, 2048, 16, 381, 319, 9, 725, 68
n250x8192-coef-inner, 2048, 17, 384, 321, 11, 733, 68
n250x8192-coef-inner, 2048, 16, 381, 326, 8, 731, 68
n250x8192-coef-inner, 2048, 16, 380, 326, 9, 731, 68
n250x8192-coef-inner, 2048, 16, 386, 324, 9, 735, 68
n250x8192-coef-inner, 2048, 16, 383, 327, 10, 736, 68
n250x8192-coef-inner, 2048, 16, 378, 324, 9, 727, 68
n250x8192-coef-inner, 2048, 16, 382, 334, 9, 741, 68
n250x8192-coef-inner, 2048, 16, 388, 324, 9, 737, 68
n250x8192-coef-inner, 2048, 16, 387, 330, 9, 742, 68
n250x8192-coef-inner, 2048, 16, 382, 330, 9, 737, 68
n250x8192-coef-inner, 2048, 17, 385, 331, 9, 742, 68
n250x8192-coef-inner, 2048, 16, 389, 319, 9, 733, 68
n250x8192-coef-inner, 2048, 16, 388, 335, 9, 748, 68
n250x8192-coef-inner, 2048, 17, 382, 329, 8, 736, 68
n250x8192-coef-inner, 2048, 16, 387, 320, 9, 732, 68
